num_records,1000_records
1,0.004188371099735378
2,0.004375933300616452
3,0.003946275099588092
4,0.004131129000234069
5,0.004191704099503113
6,0.00420947509992402
7,0.004067329300232814
8,0.003996250099953613
9,0.006698700000561076
10,0.004017533300066134
11,0.004215595899586333
12,0.00408946680072404
13,0.004019083300227067
14,0.003989554099825909
15,0.00398230409991811
16,0.003933199898892781
17,0.003960958500465494
18,0.004071920800197404
19,0.004068958400239353
20,0.004193274899807875
21,0.004087291700489004
22,0.003966716600189102
23,0.003962220700486796
24,0.004138966599930427
25,0.004152600100496784
26,0.004083566799818072
27,0.0038738875002309213
28,0.00419374160010193
29,0.004017774900057702
30,0.003933358400172437
31,0.005980029200145509
32,0.004206529300063266
33,0.0041502833006234145
34,0.003806041699135676
35,0.003987041599611984
36,0.004079529000227922
37,0.004134841599079664
38,0.003932700099539943
39,0.004023678900193772
40,0.004178416900685988
41,0.003989795799861895
42,0.003995620899877395
43,0.003961137599981157
44,0.0039731709995976415
45,0.003891066800133558
46,0.005824146099985228
47,0.004224316999898292
48,0.004001975000210223
49,0.003934845899857464
50,0.004063774999303859
51,0.003871874700416811
52,0.00581780409993371
53,0.004004887500195764
54,0.003944250200220267
55,0.0038941667011386017
56,0.0038345998000295367
57,0.00390982500030077
58,0.00399928330007242
59,0.003945041499537183
60,0.003959812499306281
61,0.004022366600111127
62,0.004121795700484654
63,0.00392132489978394
64,0.004103928899712628
65,0.004082162499253172
66,0.00587203750073968
67,0.004115187599745695
68,0.004070541800319916
69,0.003988899900286924
70,0.004086820700103999
71,0.004022800000166171
72,0.004124921000038739
73,0.00585847919974185
74,0.004005874799986486
75,0.004033554099441972
76,0.004114254300657194
77,0.003962783399038017
78,0.004040179100047681
79,0.0040906331003498055
80,0.0055859792002593165
81,0.004188841700306511
82,0.004012162700746558
83,0.0040665165997779695
84,0.003988112599472515
85,0.003935129300225526
86,0.004035149999981513
87,0.003984124999988126
88,0.004042120799931581
89,0.004026262499974109
90,0.004005104200041387
91,0.004015099900425412
92,0.0041533999999956
93,0.004044691799572319
94,0.005745895800282596
95,0.0041845916999591285
96,0.004003649799415143
97,0.004047795700171264
98,0.0040254919000290105
99,0.003979837500082795
100,0.004064537500016741
101,0.004090962499685702
102,0.004029837499911082
103,0.00416106660013611
104,0.004061204100071336
105,0.0038558415002626135
106,0.003945770900463686
107,0.003954870900633978
108,0.003944358000808279
109,0.00403162899929157
110,0.00414812500057451
111,0.00420512070049881
112,0.004035933499835664
113,0.003946220800207812
