rec1,rec2,rec3,rec4,rec5,rec6,rec7,rec8,rec9,rec10,rec11,rec12,rec13,rec14,rec15,rec16,rec17,rec18,rec19,rec20,rec21,rec22,rec23,rec24,rec25,rec26,rec27,rec28,rec29,rec30,rec31,rec32,rec33,rec34,rec35,rec36,rec37,rec38,rec39,rec40,rec41,rec42,rec43,rec44,rec45,rec46,rec47,rec48,rec49,rec50,rec51,rec52,rec53,rec54,rec55,rec56,rec57,rec58,rec59,rec60,rec61,rec62,rec63,rec64,rec65,rec66,rec67,rec68,rec69,rec70,rec71,rec72,rec73,rec74,rec75,rec76,rec77,rec78,rec79,rec80,rec81,rec82,rec83,rec84,rec85,rec86,rec87,rec88,rec89,rec90,rec91,rec92,rec93,rec94,rec95,rec96,rec97,rec98,rec99,rec100,rec101,rec102,rec103,rec104,rec105,rec106,rec107,rec108,rec109,rec110,rec111,rec112,rec113,rec114,rec115,rec116,rec117,rec118,rec119,rec120,rec121,rec122,rec123,rec124,rec125,rec126,rec127,rec128,rec129,rec130,rec131,rec132,rec133,rec134,rec135,rec136,rec137,rec138,rec139,rec140,rec141,rec142,rec143,rec144,rec145,rec146,rec147,rec148,rec149,rec150
0.0056807994842529,0.0005741119384765,0.0003440380096435,0.0003378391265869,0.0003142356872558,0.0003759860992431,0.0003161430358886,0.0003120899200439,0.0003168582916259,0.000284194946289,0.000241994857788,0.0002391338348388,0.0002377033233642,0.0002250671386718,0.0002312660217285,0.0002148151397705,0.0002379417419433,0.0004081726074218,0.0002970695495605,0.0002558231353759,0.0002310276031494,0.0002119541168212,0.0002102851867675,0.0002429485321044,0.0002119541168212,0.0002169609069824,0.0002131462097167,0.0002129077911376,0.0002048015594482,0.0002040863037109,0.000227928161621,0.000244140625,0.0002601146697998,0.0002329349517822,0.0002388954162597,0.0002501010894775,0.0002491474151611,0.000234842300415,0.0002660751342773,0.0003128051757812,0.0002522468566894,0.0002808570861816,0.0002658367156982,0.0002970695495605,0.0002491474151611,0.0003449916839599,0.0003299713134765,0.0002861022949218,0.0002520084381103,0.0002520084381103,0.000256061553955,0.0002608299255371,0.0002670288085937,0.0002660751342773,0.0002610683441162,0.0002570152282714,0.0002620220184326,0.0002648830413818,0.0002548694610595,0.000248908996582,0.0002791881561279,0.0003128051757812,0.0003101825714111,0.0008249282836914,0.000317096710205,0.0003049373626708,0.0002601146697998,0.0002627372741699,0.0002670288085937,0.0002791881561279,0.0002548694610595,0.000284194946289,0.0002570152282714,0.0002470016479492,0.0002503395080566,0.0002570152282714,0.0002639293670654,0.0002529621124267,0.0002439022064208,0.0002470016479492,0.0002570152282714,0.0002639293670654,0.0002639293670654,0.0002622604370117,0.0002658367156982,0.0002720355987548,0.0002768039703369,0.0002682209014892,0.0002648830413818,0.0002601146697998,0.0002608299255371,0.0002570152282714,0.000256061553955,0.0002639293670654,0.000277042388916,0.0002570152282714,0.0002601146697998,0.0002439022064208,0.000277042388916,0.0002591609954833,0.0002548694610595,0.0003221035003662,0.0003058910369873,0.000295877456665,0.0002822875976562,0.0002670288085937,0.0002486705780029,0.0002679824829101,0.0002121925354003,0.0002291202545166,0.0002210140228271,0.0002360343933105,0.000220775604248,0.0002272129058837,0.0002219676971435,0.0002181529998779,0.0002148151397705,0.0002250671386718,0.0002319812774658,0.0002210140228271,0.0002579689025878,0.0002310276031494,0.000270128250122,0.0002250671386718,0.0002448558807373,0.0002398490905761,0.000262975692749,0.0002720355987548,0.0002219676971435,0.0002696514129638,0.0002222061157226,0.0002610683441162,0.0002310276031494,0.0002079010009765,0.0002310276031494,0.0002820491790771,0.0003027915954589,0.00026535987854,0.0002377033233642,0.0002732276916503,0.0002307891845703,0.0002329349517822,0.0002658367156982,0.0002851486206054,0.0002510547637939,0.000201940536499,0.0002541542053222,0.0002269744873046,0.000248908996582,0.0002081394195556
0.000399112701416,0.0002281665802001,0.0002589225769042,0.0002410411834716,0.0002639293670654,0.0002071857452392,0.0001816749572753,0.0002040863037109,0.0002632141113281,0.000241994857788,0.0002717971801757,0.0002679824829101,0.0003020763397216,0.000370979309082,0.000270128250122,0.0003929138183593,0.0003159046173095,0.0002281665802001,0.0001900196075439,0.0002140998840332,0.0002059936523437,0.0001909732818603,0.000216007232666,0.0001938343048095,0.0001730918884277,0.0001990795135498,0.0001909732818603,0.0002000331878662,0.000227928161621,0.0001909732818603,0.0001862049102783,0.0001897811889648,0.0001900196075439,0.00018310546875,0.0001718997955322,0.0001993179321289,0.0001788139343261,0.0001821517944335,0.0001935958862304,0.0001893043518066,0.0001647472381591,0.0001771450042724,0.0001759529113769,0.00018310546875,0.000216007232666,0.0001840591430664,0.0001649856567382,0.0002217292785644,0.0002021789550781,0.0002391338348388,0.0002350807189941,0.0002338886260986,0.0001990795135498,0.0002720355987548,0.0002686977386474,0.0002679824829101,0.0002338886260986,0.0002329349517822,0.0003142356872558,0.0002439022064208,0.0002450942993164,0.0002298355102539,0.0002343654632568,0.0002858638763427,0.0002577304840087,0.0002689361572265,0.0003080368041992,0.0003130435943603,0.0002450942993164,0.0002999305725097,0.0002608299255371,0.0002901554107666,0.000241994857788,0.000241994857788,0.0003120899200439,0.0002729892730712,0.0002579689025878,0.0004239082336425,0.0004148483276367,0.0003609657287597,0.0002517700195312,0.000230073928833,0.0002717971801757,0.0003001689910888,0.0002548694610595,0.0002210140228271,0.0002331733703613,0.0002229213714599,0.0002508163452148,0.0002822875976562,0.0002939701080322,0.0002858638763427,0.0002858638763427,0.0002570152282714,0.0002450942993164,0.0002429485321044,0.0002458095550537,0.0002710819244384,0.0002641677856445,0.0002527236938476,0.0002222061157226,0.0002498626708984,0.0002522468566894,0.0002388954162597,0.0002319812774658,0.0003080368041992,0.0002388954162597,0.0002470016479492,0.0002880096435546,0.0003728866577148,0.0003552436828613,0.0003137588500976,0.0002880096435546,0.0003619194030761,0.0003929138183593,0.0003309249877929,0.000277042388916,0.0002510547637939,0.0002970695495605,0.0002589225769042,0.000256061553955,0.0002350807189941,0.0003938674926757,0.0003449916839599,0.0005168914794921,0.0003621578216552,0.000262975692749,0.0002250671386718,0.0002787113189697,0.0002670288085937,0.0003058910369873,0.0003292560577392,0.0003039836883544,0.0004148483276367,0.0002779960632324,0.0002551078796386,0.0002620220184326,0.0002689361572265,0.0002510547637939,0.0003111362457275,0.0003609657287597,0.0003557205200195,0.0003283023834228,0.0002577304840087,0.0002450942993164,0.0003061294555664,0.0002927780151367,0.0003442764282226,0.0002849102020263,0.0003089904785156
0.0005800724029541,0.0002601146697998,0.0002779960632324,0.0002391338348388,0.0002119541168212,0.0002639293670654,0.0003299713134765,0.0002880096435546,0.0003192424774169,0.0003249645233154,0.0002989768981933,0.0002450942993164,0.0002379417419433,0.0002486705780029,0.0002338886260986,0.0003321170806884,0.0003168582916259,0.0002510547637939,0.0002191066741943,0.0001840591430664,0.0002298355102539,0.0001859664916992,0.0002171993255615,0.0002250671386718,0.0002157688140869,0.0002632141113281,0.0003168582916259,0.0003540515899658,0.0003128051757812,0.0003278255462646,0.0003080368041992,0.0002710819244384,0.0003509521484375,0.0004141330718994,0.0004620552062988,0.0004458427429199,0.0004150867462158,0.0003080368041992,0.0002548694610595,0.0003261566162109,0.0003669261932373,0.0003509521484375,0.0003371238708496,0.0002908706665039,0.0002720355987548,0.0002408027648925,0.00030517578125,0.0003430843353271,0.0003631114959716,0.0003106594085693,0.0004699230194091,0.0005040168762207,0.0004820823669433,0.0003759860992431,0.0003461837768554,0.0003597736358642,0.000349998474121,0.0003190040588378,0.0003283023834228,0.0003259181976318,0.000309944152832,0.0003020763397216,0.0004589557647705,0.0003399848937988,0.0005676746368408,0.0004358291625976,0.000345230102539,0.0003798007965087,0.0002970695495605,0.0003349781036376,0.0003731250762939,0.0003597736358642,0.0003411769866943,0.0002751350402832,0.0002570152282714,0.0004069805145263,0.0003583431243896,0.0003530979156494,0.0004541873931884,0.0003330707550048,0.0002877712249755,0.0002961158752441,0.0003137588500976,0.0002810955047607,0.000331163406372,0.0005350112915039,0.0004611015319824,0.0003848075866699,0.0004370212554931,0.0003900527954101,0.0003068447113037,0.0002641677856445,0.0003008842468261,0.0002989768981933,0.0003149509429931,0.0003581047058105,0.0003368854522705,0.000324010848999,0.0003509521484375,0.0003631114959716,0.0004091262817382,0.0002617835998535,0.0002610683441162,0.000256061553955,0.0002381801605224,0.0002779960632324,0.000262975692749,0.0002748966217041,0.0002591609954833,0.0002360343933105,0.000237226486206,0.0002486705780029,0.0002691745758056,0.0002470016479492,0.0002830028533935,0.0002422332763671,0.0002338886260986,0.0002479553222656,0.0002861022949218,0.0002949237823486,0.0003929138183593,0.0003950595855712,0.0006830692291259,0.0004348754882812,0.0004200935363769,0.0003941059112548,0.0002670288085937,0.0002918243408203,0.000270128250122,0.0002582073211669,0.0002758502960205,0.000295877456665,0.0002501010894775,0.0002188682556152,0.0002810955047607,0.0003798007965087,0.0002491474151611,0.0002589225769042,0.0002322196960449,0.0002567768096923,0.000317096710205,0.0003509521484375,0.0003168582916259,0.0002880096435546,0.0002679824829101,0.0002660751342773,0.0002391338348388,0.0002529621124267,0.0002670288085937,0.0003559589385986
0.0004138946533203,0.0003101825714111,0.0003337860107421,0.0003712177276611,0.0002927780151367,0.0003173351287841,0.0002250671386718,0.0002229213714599,0.0002369880676269,0.000187873840332,0.0001649856567382,0.0002009868621826,0.0002529621124267,0.0002820491790771,0.0002870559692382,0.0003700256347656,0.0003252029418945,0.0003676414489746,0.0004012584686279,0.0002589225769042,0.0002899169921875,0.0002350807189941,0.0001840591430664,0.0002179145812988,0.0002021789550781,0.0002298355102539,0.0002110004425048,0.000162124633789,0.0001857280731201,0.0001792907714843,0.0002617835998535,0.000237226486206,0.0001959800720214,0.0002100467681884,0.0001866817474365,0.0001821517944335,0.0001900196075439,0.0001780986785888,0.0001909732818603,0.000166893005371,0.0001800060272216,0.0001900196075439,0.0001871585845947,0.0002179145812988,0.0001969337463378,0.0002000331878662,0.0001730918884277,0.0001959800720214,0.0002529621124267,0.0002739429473876,0.000291109085083,0.000270128250122,0.0003378391265869,0.0003876686096191,0.0003712177276611,0.0003390312194824,0.0003409385681152,0.0002748966217041,0.0002832412719726,0.0002319812774658,0.0002429485321044,0.0003068447113037,0.0003583431243896,0.0003106594085693,0.0002670288085937,0.0002789497375488,0.0002529621124267,0.0002710819244384,0.0002517700195312,0.0002450942993164,0.0002470016479492,0.0002691745758056,0.0002417564392089,0.000248908996582,0.0002751350402832,0.0002617835998535,0.0002751350402832,0.0003120899200439,0.0002758502960205,0.0002391338348388,0.0003080368041992,0.0003468990325927,0.0003449916839599,0.0002832412719726,0.000262975692749,0.0002288818359375,0.000244140625,0.0003259181976318,0.0002760887145996,0.0002582073211669,0.0003309249877929,0.0003018379211425,0.0003221035003662,0.0002679824829101,0.000309944152832,0.0002582073211669,0.0002377033233642,0.0002543926239013,0.0002119541168212,0.0002248287200927,0.0002241134643554,0.0002350807189941,0.0002212524414062,0.0002398490905761,0.0002658367156982,0.000237226486206,0.0002229213714599,0.0002520084381103,0.000244140625,0.0002233982086181,0.0002398490905761,0.0002250671386718,0.0002119541168212,0.0002439022064208,0.0002679824829101,0.0002110004425048,0.0002522468566894,0.0002307891845703,0.0002079010009765,0.0002140998840332,0.0002210140228271,0.0002450942993164,0.0002219676971435,0.0002129077911376,0.0002381801605224,0.000220775604248,0.0002250671386718,0.0002470016479492,0.0002589225769042,0.0002191066741943,0.0002107620239257,0.0002517700195312,0.0001997947692871,0.0002102851867675,0.0001857280731201,0.0002031326293945,0.0002028942108154,0.0002071857452392,0.0002088546752929,0.0002071857452392,0.0002198219299316,0.0002062320709228,0.0002098083496093,0.0002009868621826,0.0002272129058837,0.0002148151397705,0.0002179145812988,0.000209093093872,0.0002157688140869,0.0002329349517822
0.0003409385681152,0.0002310276031494,0.0002229213714599,0.0002229213714599,0.0002071857452392,0.0002110004425048,0.0002570152282714,0.0001940727233886,0.0002827644348144,0.0002210140228271,0.0002012252807617,0.000248908996582,0.0002329349517822,0.0002422332763671,0.0002169609069824,0.0001909732818603,0.0002210140228271,0.0002579689025878,0.0002248287200927,0.0002341270446777,0.0002138614654541,0.0002491474151611,0.0001919269561767,0.0001769065856933,0.0001819133758544,0.0002050399780273,0.0001780986785888,0.0001740455627441,0.0001897811889648,0.000166893005371,0.0001871585845947,0.0001790523529052,0.0001661777496337,0.0001647472381591,0.0001852512359619,0.0002369880676269,0.000241994857788,0.0002579689025878,0.000277042388916,0.0002717971801757,0.0002422332763671,0.0002968311309814,0.0002949237823486,0.0002341270446777,0.0002317428588867,0.0002622604370117,0.0003728866577148,0.0003159046173095,0.0002932548522949,0.0002779960632324,0.0002708435058593,0.0002610683441162,0.0003280639648437,0.0002720355987548,0.0002529621124267,0.0003347396850585,0.0002899169921875,0.0002329349517822,0.0002312660217285,0.0002329349517822,0.0002861022949218,0.0002470016479492,0.0002486705780029,0.0002322196960449,0.0002350807189941,0.0002241134643554,0.0002229213714599,0.0002319812774658,0.0002708435058593,0.0002579689025878,0.0002412796020507,0.0002486705780029,0.0002269744873046,0.0002551078796386,0.0002667903900146,0.0002417564392089,0.000251293182373,0.0002422332763671,0.0002808570861816,0.0002570152282714,0.0002238750457763,0.0002429485321044,0.0002369880676269,0.0002350807189941,0.0002779960632324,0.0002739429473876,0.0002322196960449,0.0002551078796386,0.0002448558807373,0.0002608299255371,0.0002403259277343,0.0002248287200927,0.0003080368041992,0.0002698898315429,0.0002741813659667,0.000241994857788,0.0002229213714599,0.0002281665802001,0.0002429485321044,0.0002129077911376,0.0001990795135498,0.0002050399780273,0.000220775604248,0.000251293182373,0.0001988410949707,0.0002260208129882,0.0002050399780273,0.0002570152282714,0.0002188682556152,0.0002217292785644,0.0002400875091552,0.0002319812774658,0.0002319812774658,0.0002050399780273,0.0002439022064208,0.0002548694610595,0.0002229213714599,0.0002291202545166,0.0002548694610595,0.000244140625,0.000216007232666,0.0002439022064208,0.0002298355102539,0.0002200603485107,0.0005300045013427,0.0002088546752929,0.0001981258392333,0.0001900196075439,0.0001940727233886,0.0001780986785888,0.0001599788665771,0.0001611709594726,0.0001838207244873,0.0001618862152099,0.0001790523529052,0.0001819133758544,0.0001792907714843,0.0001838207244873,0.0001590251922607,0.0001881122589111,0.0001788139343261,0.0001780986785888,0.0001797676086425,0.0001802444458007,0.0001749992370605,0.0002329349517822,0.0002200603485107,0.0002157688140869,0.0002062320709228,0.000209093093872
0.0004138946533203,0.000262975692749,0.0002548694610595,0.0002713203430175,0.0002079010009765,0.000223159790039,0.0001919269561767,0.0002048015594482,0.0001940727233886,0.000176191329956,0.0001778602600097,0.00018310546875,0.0001699924468994,0.0002110004425048,0.0001897811889648,0.0001673698425292,0.0001988410949707,0.0001909732818603,0.0001590251922607,0.000201940536499,0.0001997947692871,0.0001819133758544,0.0001800060272216,0.0001630783081054,0.0001730918884277,0.0001990795135498,0.0001771450042724,0.0001680850982666,0.0001790523529052,0.0001759529113769,0.0002269744873046,0.0001871585845947,0.0002028942108154,0.0002028942108154,0.000180959701538,0.0001862049102783,0.0001609325408935,0.0002100467681884,0.0001728534698486,0.0002100467681884,0.0002410411834716,0.0002267360687255,0.0002880096435546,0.0003492832183837,0.0002658367156982,0.0002439022064208,0.0002310276031494,0.000288963317871,0.0002491474151611,0.0003027915954589,0.0002381801605224,0.0002508163452148,0.0002360343933105,0.0002751350402832,0.0002641677856445,0.0002388954162597,0.0002250671386718,0.0002648830413818,0.0002710819244384,0.0002927780151367,0.0002543926239013,0.0002408027648925,0.0002281665802001,0.0002257823944091,0.0002381801605224,0.000223159790039,0.0002088546752929,0.0002140998840332,0.0001928806304931,0.000180959701538,0.0002119541168212,0.0002472400665283,0.0002219676971435,0.0002107620239257,0.0002281665802001,0.0002219676971435,0.0002422332763671,0.0002181529998779,0.0002379417419433,0.0002038478851318,0.0001919269561767,0.0001921653747558,0.0002081394195556,0.0002238750457763,0.0002498626708984,0.0002439022064208,0.0002262592315673,0.0002930164337158,0.0002288818359375,0.0002431869506835,0.0003168582916259,0.0002708435058593,0.0003371238708496,0.0003728866577148,0.0003950595855712,0.0003058910369873,0.0003230571746826,0.0003859996795654,0.0002849102020263,0.0002481937408447,0.0002529621124267,0.000216007232666,0.0001869201660156,0.000166893005371,0.0001959800720214,0.0001971721649169,0.0001919269561767,0.0001769065856933,0.0001790523529052,0.0001909732818603,0.0001749992370605,0.000173807144165,0.0001771450042724,0.0001759529113769,0.0001893043518066,0.0001866817474365,0.000180959701538,0.0001780986785888,0.0001749992370605,0.0001630783081054,0.0001490116119384,0.0001709461212158,0.000166893005371,0.0001800060272216,0.0001800060272216,0.000176191329956,0.0001900196075439,0.000206708908081,0.0001721382141113,0.0002181529998779,0.0002708435058593,0.0002431869506835,0.0002210140228271,0.0002570152282714,0.0002098083496093,0.000237226486206,0.0001919269561767,0.0002000331878662,0.000180959701538,0.000216007232666,0.000248908996582,0.0002422332763671,0.0002779960632324,0.0002360343933105,0.0002148151397705,0.0002291202545166,0.0008769035339355,0.0002369880676269,0.0002651214599609,0.0002691745758056
0.0002398490905761,0.0002081394195556,0.0001969337463378,0.0001740455627441,0.0001819133758544,0.0001921653747558,0.0001647472381591,0.0001592636108398,0.0001518726348876,0.000180959701538,0.0001792907714843,0.0001568794250488,0.0001788139343261,0.0001711845397949,0.000154972076416,0.000154972076416,0.0001757144927978,0.0001721382141113,0.0001783370971679,0.0001599788665771,0.0001881122589111,0.0001759529113769,0.0001580715179443,0.0002200603485107,0.0001730918884277,0.0001997947692871,0.0002241134643554,0.000195026397705,0.0002388954162597,0.0002241134643554,0.000209093093872,0.0001909732818603,0.0001938343048095,0.0001850128173828,0.000201940536499,0.0002341270446777,0.0002410411834716,0.0002350807189941,0.000248908996582,0.0002417564392089,0.0002491474151611,0.0002601146697998,0.0003290176391601,0.0002648830413818,0.0002460479736328,0.0002758502960205,0.0002670288085937,0.0002601146697998,0.0002439022064208,0.0002598762512207,0.0002210140228271,0.000230073928833,0.0002539157867431,0.0002858638763427,0.0002582073211669,0.0002930164337158,0.0002429485321044,0.0002501010894775,0.000248908996582,0.0002632141113281,0.0002548694610595,0.0002551078796386,0.0002789497375488,0.0003018379211425,0.0002748966217041,0.0002851486206054,0.0002276897430419,0.000223159790039,0.0002758502960205,0.0002667903900146,0.0002999305725097,0.0003700256347656,0.0002880096435546,0.0002720355987548,0.000241994857788,0.0002601146697998,0.0002439022064208,0.000295877456665,0.0002391338348388,0.0002908706665039,0.0003480911254882,0.000338077545166,0.0003349781036376,0.0002608299255371,0.0002412796020507,0.0003309249877929,0.0002698898315429,0.0002641677856445,0.0002708435058593,0.0002510547637939,0.0002529621124267,0.0002219676971435,0.0002610683441162,0.0003089904785156,0.0002760887145996,0.0002541542053222,0.0002398490905761,0.0002739429473876,0.0002951622009277,0.0002808570861816,0.0002779960632324,0.0002458095550537,0.0002291202545166,0.0002367496490478,0.0002460479736328,0.0002539157867431,0.0002341270446777,0.0002169609069824,0.0002329349517822,0.0002107620239257,0.0002071857452392,0.0002200603485107,0.0002548694610595,0.0002338886260986,0.0002162456512451,0.0002219676971435,0.0002470016479492,0.0002260208129882,0.0002088546752929,0.0002191066741943,0.0002288818359375,0.0002460479736328,0.0002539157867431,0.0002303123474121,0.0002307891845703,0.0002241134643554,0.0002548694610595,0.0002520084381103,0.0003108978271484,0.0002269744873046,0.0002198219299316,0.000237226486206,0.0002169609069824,0.0002179145812988,0.0002410411834716,0.0002131462097167,0.0002298355102539,0.0002307891845703,0.0002291202545166,0.0002062320709228,0.000187873840332,0.0002040863037109,0.0002028942108154,0.0002369880676269,0.0002150535583496,0.0002257823944091,0.0002212524414062,0.0002329349517822,0.0002169609069824,0.0002131462097167
0.0002532005310058,0.0001997947692871,0.0001881122589111,0.0002069473266601,0.0001859664916992,0.0001819133758544,0.0001881122589111,0.0001628398895263,0.0001552104949951,0.000162124633789,0.000187873840332,0.000187873840332,0.000162124633789,0.0001630783081054,0.0001840591430664,0.000173807144165,0.0001661777496337,0.0001559257507324,0.0001578330993652,0.000195026397705,0.0002162456512451,0.000206708908081,0.0001862049102783,0.0001919269561767,0.0001568794250488,0.0001940727233886,0.0002071857452392,0.000201940536499,0.0002048015594482,0.0002260208129882,0.0002579689025878,0.0002379417419433,0.0002069473266601,0.0001921653747558,0.0001678466796875,0.0001971721649169,0.0002059936523437,0.0001900196075439,0.0002028942108154,0.000295877456665,0.0003421306610107,0.0003552436828613,0.0002608299255371,0.0002639293670654,0.000270128250122,0.0002570152282714,0.0002338886260986,0.0002539157867431,0.0002748966217041,0.0002610683441162,0.0002341270446777,0.0002508163452148,0.0002448558807373,0.0002360343933105,0.0002582073211669,0.0002810955047607,0.000251293182373,0.0002188682556152,0.0003008842468261,0.0002570152282714,0.0002341270446777,0.0002601146697998,0.0002679824829101,0.0002498626708984,0.0002858638763427,0.000256061553955,0.0003218650817871,0.0004229545593261,0.0003461837768554,0.000464916229248,0.0003600120544433,0.0003650188446044,0.0004103183746337,0.0003867149353027,0.0002822875976562,0.0002286434173583,0.0002281665802001,0.0002329349517822,0.0002391338348388,0.000216007232666,0.0002899169921875,0.0003120899200439,0.0003588199615478,0.0003681182861328,0.0003349781036376,0.0003299713134765,0.0002481937408447,0.0002448558807373,0.0002319812774658,0.000262975692749,0.000288963317871,0.0002660751342773,0.0003089904785156,0.0002548694610595,0.0002202987670898,0.0002386569976806,0.0002801418304443,0.0003201961517333,0.0002858638763427,0.0002341270446777,0.0002648830413818,0.0002129077911376,0.0002062320709228,0.0002150535583496,0.0002386569976806,0.0002503395080566,0.0002138614654541,0.0002310276031494,0.0002408027648925,0.0002169609069824,0.0002200603485107,0.0002548694610595,0.0002710819244384,0.000288963317871,0.0002582073211669,0.0002338886260986,0.0002169609069824,0.0002610683441162,0.0002591609954833,0.000220775604248,0.0004050731658935,0.0003750324249267,0.0004758834838867,0.0003631114959716,0.0003349781036376,0.0002930164337158,0.0003130435943603,0.0002508163452148,0.0002491474151611,0.0002360343933105,0.0002470016479492,0.0002570152282714,0.0003330707550048,0.0003037452697753,0.0002450942993164,0.0003080368041992,0.0002851486206054,0.0003011226654052,0.0002760887145996,0.0002520084381103,0.0002980232238769,0.0003159046173095,0.0003070831298828,0.0002918243408203,0.0003321170806884,0.0002660751342773,0.0002369880676269,0.0002589225769042,0.0002660751342773,0.0002529621124267
0.0004670619964599,0.0003008842468261,0.000234842300415,0.0002138614654541,0.0001869201660156,0.0002028942108154,0.0001852512359619,0.0001637935638427,0.0001630783081054,0.0002000331878662,0.0001909732818603,0.0001740455627441,0.0002460479736328,0.0001840591430664,0.0002450942993164,0.0002510547637939,0.0002639293670654,0.0002548694610595,0.000270128250122,0.0002369880676269,0.0002861022949218,0.0003399848937988,0.000295877456665,0.0002570152282714,0.000338077545166,0.0003151893615722,0.0002470016479492,0.0002338886260986,0.0002520084381103,0.0002610683441162,0.0002140998840332,0.0002198219299316,0.0003058910369873,0.0002951622009277,0.0003349781036376,0.0002930164337158,0.0002779960632324,0.0003139972686767,0.0003118515014648,0.0003037452697753,0.0002830028533935,0.0002970695495605,0.000342845916748,0.0002851486206054,0.0002849102020263,0.0002501010894775,0.0002698898315429,0.0002930164337158,0.0003011226654052,0.0002658367156982,0.0002627372741699,0.0002739429473876,0.0002543926239013,0.000277042388916,0.0002477169036865,0.0002961158752441,0.0003061294555664,0.000241994857788,0.0002260208129882,0.0002529621124267,0.0002369880676269,0.0002789497375488,0.0002577304840087,0.000237226486206,0.0002350807189941,0.000216007232666,0.0002310276031494,0.0001900196075439,0.0002138614654541,0.0002501010894775,0.000223159790039,0.0001978874206542,0.0002400875091552,0.0002088546752929,0.0002169609069824,0.000248908996582,0.0002400875091552,0.0002360343933105,0.0002319812774658,0.0002198219299316,0.0002140998840332,0.0002291202545166,0.0002238750457763,0.0002269744873046,0.0002181529998779,0.0002110004425048,0.0002009868621826,0.0002098083496093,0.0002222061157226,0.0002157688140869,0.0002338886260986,0.0002200603485107,0.0002167224884033,0.0002171993255615,0.000262975692749,0.0002601146697998,0.0002129077911376,0.0002028942108154,0.000230073928833,0.0002107620239257,0.0002250671386718,0.000251293182373,0.000201940536499,0.000206708908081,0.0002102851867675,0.0001997947692871,0.000209093093872,0.0002179145812988,0.0002009868621826,0.0002079010009765,0.000209093093872,0.0002119541168212,0.0002129077911376,0.0001931190490722,0.0002369880676269,0.0002188682556152,0.0002470016479492,0.0002439022064208,0.0002059936523437,0.0002219676971435,0.0001962184906005,0.0001909732818603,0.0002088546752929,0.0001850128173828,0.0001969337463378,0.0001971721649169,0.0001947879791259,0.0002050399780273,0.0002648830413818,0.0002360343933105,0.000227928161621,0.0002129077911376,0.0002222061157226,0.0002460479736328,0.0002276897430419,0.0002081394195556,0.000237226486206,0.0002036094665527,0.0002422332763671,0.0002179145812988,0.0002040863037109,0.0002028942108154,0.000201940536499,0.0002150535583496,0.0001978874206542,0.0002112388610839,0.0002188682556152,0.0002150535583496,0.0001990795135498,0.0002210140228271
0.0003857612609863,0.0002632141113281,0.0002360343933105,0.0001959800720214,0.0001688003540039,0.00018310546875,0.000201940536499,0.0002040863037109,0.0001990795135498,0.0001900196075439,0.0001957416534423,0.0001971721649169,0.0002210140228271,0.0001881122589111,0.0002009868621826,0.0001637935638427,0.000195026397705,0.0001940727233886,0.0001969337463378,0.0001721382141113,0.0001740455627441,0.0001688003540039,0.0002131462097167,0.0001859664916992,0.0002000331878662,0.0001869201660156,0.0001900196075439,0.0001759529113769,0.0001740455627441,0.0001935958862304,0.0001962184906005,0.0001840591430664,0.0002009868621826,0.00018310546875,0.0001828670501708,0.000187873840332,0.0001881122589111,0.0001890659332275,0.0001659393310546,0.0001540184020996,0.0001890659332275,0.0001749992370605,0.0002660751342773,0.0002779960632324,0.0002522468566894,0.0002229213714599,0.0002520084381103,0.0002200603485107,0.0002388954162597,0.0002791881561279,0.0002281665802001,0.0002648830413818,0.0002708435058593,0.0002791881561279,0.0002820491790771,0.0002288818359375,0.0002620220184326,0.0002598762512207,0.0002579689025878,0.0002980232238769,0.0002539157867431,0.0002980232238769,0.0003080368041992,0.0002872943878173,0.0003540515899658,0.0003340244293212,0.0003068447113037,0.000256061553955,0.0002801418304443,0.0002548694610595,0.0002849102020263,0.0002732276916503,0.0003666877746582,0.0003471374511718,0.0002808570861816,0.0002622604370117,0.0002350807189941,0.0002601146697998,0.0002779960632324,0.0002517700195312,0.0002329349517822,0.0002360343933105,0.0002291202545166,0.000244140625,0.0002379417419433,0.0002918243408203,0.0002870559692382,0.0002779960632324,0.0003111362457275,0.0003168582916259,0.0003449916839599,0.0003247261047363,0.0002851486206054,0.0002968311309814,0.0002582073211669,0.0002708435058593,0.0002338886260986,0.0002651214599609,0.0002977848052978,0.0002229213714599,0.0002479553222656,0.0003070831298828,0.0002641677856445,0.0002377033233642,0.0002532005310058,0.0002467632293701,0.0002691745758056,0.0002942085266113,0.0002360343933105,0.0002431869506835,0.0002334117889404,0.0002267360687255,0.0002479553222656,0.0002391338348388,0.0002760887145996,0.000314712524414,0.0002901554107666,0.0002460479736328,0.0002210140228271,0.0002448558807373,0.000284194946289,0.0003190040588378,0.0002486705780029,0.0002553462982177,0.0002942085266113,0.0002729892730712,0.000234842300415,0.0002229213714599,0.0002591609954833,0.0002307891845703,0.0002281665802001,0.000227928161621,0.0002651214599609,0.0002551078796386,0.0003089904785156,0.0002796649932861,0.0002400875091552,0.000216007232666,0.0002467632293701,0.0002610683441162,0.0003340244293212,0.0002648830413818,0.0002620220184326,0.0002899169921875,0.0002350807189941,0.0002088546752929,0.0002312660217285,0.0002238750457763,0.0002648830413818,0.0002448558807373
